[2025-11-26T03:49:44.096+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-11-26T03:49:44.137+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2025-11-26T03:47:00+00:00 [queued]>
[2025-11-26T03:49:44.148+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2025-11-26T03:47:00+00:00 [queued]>
[2025-11-26T03:49:44.149+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-11-26T03:49:54.339+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127172.json to Snowflake stage
[2025-11-26T03:49:54.528+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127182.json to Snowflake stage
[2025-11-26T03:49:54.732+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127192.json to Snowflake stage
[2025-11-26T03:49:54.903+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127202.json to Snowflake stage
[2025-11-26T03:49:55.057+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127212.json to Snowflake stage
[2025-11-26T03:49:55.241+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127223.json to Snowflake stage
[2025-11-26T03:49:55.385+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127233.json to Snowflake stage
[2025-11-26T03:49:55.539+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127243.json to Snowflake stage
[2025-11-26T03:49:55.714+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127253.json to Snowflake stage
[2025-11-26T03:49:56.097+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127263.json to Snowflake stage
[2025-11-26T03:49:56.368+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127273.json to Snowflake stage
[2025-11-26T03:49:56.515+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127284.json to Snowflake stage
[2025-11-26T03:49:56.685+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127294.json to Snowflake stage
[2025-11-26T03:49:56.915+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127304.json to Snowflake stage
[2025-11-26T03:49:57.076+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127313.json to Snowflake stage
[2025-11-26T03:49:57.235+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127323.json to Snowflake stage
[2025-11-26T03:49:57.357+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127333.json to Snowflake stage
[2025-11-26T03:49:57.566+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127343.json to Snowflake stage
[2025-11-26T03:49:57.717+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127352.json to Snowflake stage
[2025-11-26T03:49:57.907+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127062.json to Snowflake stage
[2025-11-26T03:49:58.144+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127072.json to Snowflake stage
[2025-11-26T03:49:58.357+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127083.json to Snowflake stage
[2025-11-26T03:49:58.746+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127093.json to Snowflake stage
[2025-11-26T03:49:58.903+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127102.json to Snowflake stage
[2025-11-26T03:49:59.050+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127112.json to Snowflake stage
[2025-11-26T03:49:59.199+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127122.json to Snowflake stage
[2025-11-26T03:49:59.429+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127132.json to Snowflake stage
[2025-11-26T03:49:59.592+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127141.json to Snowflake stage
[2025-11-26T03:49:59.757+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127152.json to Snowflake stage
[2025-11-26T03:50:00.530+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127162.json to Snowflake stage
[2025-11-26T03:50:00.844+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127172.json to Snowflake stage
[2025-11-26T03:50:01.015+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127181.json to Snowflake stage
[2025-11-26T03:50:01.195+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127191.json to Snowflake stage
[2025-11-26T03:50:01.381+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127201.json to Snowflake stage
[2025-11-26T03:50:01.574+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127211.json to Snowflake stage
[2025-11-26T03:50:01.754+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127222.json to Snowflake stage
[2025-11-26T03:50:01.914+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127232.json to Snowflake stage
[2025-11-26T03:50:02.092+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127243.json to Snowflake stage
[2025-11-26T03:50:02.284+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127252.json to Snowflake stage
[2025-11-26T03:50:02.474+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127262.json to Snowflake stage
[2025-11-26T03:50:02.623+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127272.json to Snowflake stage
[2025-11-26T03:50:02.801+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127283.json to Snowflake stage
[2025-11-26T03:50:02.976+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127293.json to Snowflake stage
[2025-11-26T03:50:03.142+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127303.json to Snowflake stage
[2025-11-26T03:50:03.338+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127313.json to Snowflake stage
[2025-11-26T03:50:03.547+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127322.json to Snowflake stage
[2025-11-26T03:50:03.748+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127332.json to Snowflake stage
[2025-11-26T03:50:03.961+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127342.json to Snowflake stage
[2025-11-26T03:50:04.141+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127351.json to Snowflake stage
[2025-11-26T03:50:04.326+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127062.json to Snowflake stage
[2025-11-26T03:50:04.603+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127071.json to Snowflake stage
[2025-11-26T03:50:04.824+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127082.json to Snowflake stage
[2025-11-26T03:50:04.992+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127092.json to Snowflake stage
[2025-11-26T03:50:05.143+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127102.json to Snowflake stage
[2025-11-26T03:50:05.335+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127111.json to Snowflake stage
[2025-11-26T03:50:05.532+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127121.json to Snowflake stage
[2025-11-26T03:50:05.708+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127131.json to Snowflake stage
[2025-11-26T03:50:05.864+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127140.json to Snowflake stage
[2025-11-26T03:50:06.024+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127151.json to Snowflake stage
[2025-11-26T03:50:06.453+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127161.json to Snowflake stage
[2025-11-26T03:50:06.629+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127171.json to Snowflake stage
[2025-11-26T03:50:06.813+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127180.json to Snowflake stage
[2025-11-26T03:50:07.005+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127190.json to Snowflake stage
[2025-11-26T03:50:07.152+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127200.json to Snowflake stage
[2025-11-26T03:50:07.323+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127210.json to Snowflake stage
[2025-11-26T03:50:07.463+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127221.json to Snowflake stage
[2025-11-26T03:50:07.613+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127232.json to Snowflake stage
[2025-11-26T03:50:07.789+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127242.json to Snowflake stage
[2025-11-26T03:50:08.016+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127251.json to Snowflake stage
[2025-11-26T03:50:08.175+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127261.json to Snowflake stage
[2025-11-26T03:50:08.329+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127271.json to Snowflake stage
[2025-11-26T03:50:08.513+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127282.json to Snowflake stage
[2025-11-26T03:50:08.713+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127292.json to Snowflake stage
[2025-11-26T03:50:08.974+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127302.json to Snowflake stage
[2025-11-26T03:50:09.149+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127312.json to Snowflake stage
[2025-11-26T03:50:09.326+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127322.json to Snowflake stage
[2025-11-26T03:50:09.469+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127331.json to Snowflake stage
[2025-11-26T03:50:09.611+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127341.json to Snowflake stage
[2025-11-26T03:50:09.755+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127350.json to Snowflake stage
[2025-11-26T03:50:09.883+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127064.json to Snowflake stage
[2025-11-26T03:50:10.012+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127074.json to Snowflake stage
[2025-11-26T03:50:10.157+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127085.json to Snowflake stage
[2025-11-26T03:50:10.311+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127094.json to Snowflake stage
[2025-11-26T03:50:10.445+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127104.json to Snowflake stage
[2025-11-26T03:50:10.615+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127113.json to Snowflake stage
[2025-11-26T03:50:10.742+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127124.json to Snowflake stage
[2025-11-26T03:50:10.896+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127133.json to Snowflake stage
[2025-11-26T03:50:11.034+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127143.json to Snowflake stage
[2025-11-26T03:50:11.175+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127154.json to Snowflake stage
[2025-11-26T03:50:11.329+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127163.json to Snowflake stage
[2025-11-26T03:50:11.465+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127173.json to Snowflake stage
[2025-11-26T03:50:11.603+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127183.json to Snowflake stage
[2025-11-26T03:50:11.746+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127193.json to Snowflake stage
[2025-11-26T03:50:11.901+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127203.json to Snowflake stage
[2025-11-26T03:50:12.038+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127213.json to Snowflake stage
[2025-11-26T03:50:12.192+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127224.json to Snowflake stage
[2025-11-26T03:50:12.371+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127234.json to Snowflake stage
[2025-11-26T03:50:12.513+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127244.json to Snowflake stage
[2025-11-26T03:50:12.667+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127254.json to Snowflake stage
[2025-11-26T03:50:12.802+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127263.json to Snowflake stage
[2025-11-26T03:50:12.965+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127274.json to Snowflake stage
[2025-11-26T03:50:13.136+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127284.json to Snowflake stage
[2025-11-26T03:50:13.297+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127294.json to Snowflake stage
[2025-11-26T03:50:13.430+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127305.json to Snowflake stage
[2025-11-26T03:50:13.568+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127314.json to Snowflake stage
[2025-11-26T03:50:13.712+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127324.json to Snowflake stage
[2025-11-26T03:50:13.849+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127333.json to Snowflake stage
[2025-11-26T03:50:13.982+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127343.json to Snowflake stage
[2025-11-26T03:50:14.123+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1764127353.json to Snowflake stage
[2025-11-26T03:50:14.501+0000] {cursor.py:1149} INFO - Number of results in first chunk: 1
[2025-11-26T03:50:14.503+0000] {logging_mixin.py:188} INFO - COPY INTO executed
[2025-11-26T03:50:14.506+0000] {connection.py:773} INFO - closed
[2025-11-26T03:50:14.547+0000] {connection.py:779} INFO - No async queries seem to be running, deleting session
[2025-11-26T03:50:14.641+0000] {python.py:237} INFO - Done. Returned value was: None
[2025-11-26T03:50:14.648+0000] {taskinstance.py:441} INFO - ::group::Post task execution logs
[2025-11-26T03:50:14.920+0000] {taskinstance.py:1206} INFO - Marking task as SUCCESS. dag_id=minio_to_snowflake, task_id=load_snowflake, run_id=scheduled__2025-11-26T03:47:00+00:00, execution_date=20251126T034700, start_date=20251126T034944, end_date=20251126T035014
[2025-11-26T03:50:15.914+0000] {local_task_job_runner.py:243} INFO - Task exited with return code 0
[2025-11-26T03:50:16.087+0000] {taskinstance.py:3503} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-11-26T03:50:16.091+0000] {local_task_job_runner.py:222} INFO - ::endgroup::
